CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
10323,04/01/2015,06/30/2015,06/15/2015,Alderman Gilbert Villegas,$300.00,24443,COURTNEY,NOTTAGE,07/09/2015
10682,01/01/2015,03/31/2015,02/05/2015,James Cappleman,$250.00,26462,Michael,Alexander,07/17/2015
10762,04/01/2015,06/30/2015,04/01/2015,"Citizens for Michael Scott, Jr.",$1000.00,23047,John,McGuire,07/20/2015
10802,01/01/2015,03/31/2015,03/10/2015,Citizens for Reilly,$500.00,26541,John,George,07/21/2015
9961,01/01/2015,03/31/2015,01/16/2015,Citizens for O'Connor,$100.00,25681,Joseph,Gattuso,06/25/2015
10327,04/01/2015,06/30/2015,05/15/2015,Alderman Walter Burnett,$500.00,24444,David,Dring,07/09/2015
10044,04/01/2015,06/30/2015,06/23/2015,Friends of George A. Cardenas,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10264,01/01/2015,03/31/2015,02/19/2015,Citizens to Elect Deborah Graham,$200.00,26021,Robert,Molaro,07/08/2015
10027,04/01/2015,06/30/2015,05/08/2015,Citizens to Elect John Arena,$150.00,22387,Dennis,O'Sullivan,06/30/2015
10085,01/01/2015,03/31/2015,02/13/2015,Citizens for Deborah Graham,$250.00,25841,Paul,Williams,07/01/2015
10031,04/01/2015,06/30/2015,05/18/2015,Citizens to Elect Suzanne Hart,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10804,01/01/2015,03/31/2015,01/30/2015,Citizens to Elect Emma Mitts,$250.00,26541,John,George,07/21/2015
10144,01/01/2015,03/31/2015,02/11/2015,Hopkins for Chicago,$100.00,25902,Donna,Pugh,07/02/2015
10341,04/01/2015,06/30/2015,06/30/2015,Friends for Susana Mendoza,$1000.00,22731,Fidel,Marquez,07/09/2015
10882,01/01/2015,03/31/2015,03/31/2015,Friends of Mary O'Connor,$500.00,26761,Bridget,O'Keefe,08/04/2015
9947,01/01/2015,03/31/2015,02/19/2015,Friends of George A Cardenas,$500.00,25621,Mark,Fary,06/24/2015
10813,04/01/2015,06/30/2015,06/12/2015,Friends of Will Burns (Ald) (Fundraising,$500.00,22952,Arnold,Harris,07/21/2015
9945,01/01/2015,03/31/2015,02/10/2015,Friends of Mike Zalewski,$250.00,25621,Mark,Fary,06/24/2015
10384,01/01/2015,03/31/2015,01/28/2015,Friends of Margaret Laurino,$1500.00,26162,Terry,Teele,07/10/2015
10303,04/01/2015,06/30/2015,05/19/2015,Friends of Raymond Lopez,$250.00,22753,Mary,Minaghan dba MKM Services,07/08/2015
10803,01/01/2015,03/31/2015,02/09/2015,Citizens for Danny Solis,$500.00,26541,John,George,07/21/2015
10037,04/01/2015,06/30/2015,06/03/2015,19th Ward Democratic Organization - Matthew J. O'Shea,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10281,04/01/2015,06/30/2015,04/01/2015,Citizens for Hopkins,$15.00,23801,William,Filan,07/08/2015
10471,01/01/2015,03/31/2015,01/28/2015,Ald. Anthony Beale,$250.00,26202,John,Dunn,07/13/2015
10041,04/01/2015,06/30/2015,06/03/2015,Citizens to Elect Ron Sandack,$500.00,22387,Dennis,O'Sullivan,06/30/2015
10164,04/01/2015,06/30/2015,06/12/2015,Friends of Susan Mendoza,$250.00,22296,Jeanette,Sublett,07/06/2015
10581,01/01/2015,03/31/2015,02/05/2015,John Pope,$100.00,26361,Sylvia,Michas,07/16/2015
10062,01/01/2015,03/31/2015,02/24/2015,Chicago Latino Public Affairs Committee,$1000.00,25822,Jeffery,Palo,07/01/2015
10143,01/01/2015,03/31/2015,03/11/2015,Hopkins for Chicago,$100.00,25902,Donna,Pugh,07/02/2015
10852,01/01/2015,03/31/2015,03/10/2015,Citizens for Reilly,$500.00,26585,John,George,07/22/2015
10223,04/01/2015,06/30/2015,04/30/2015,FRIENDS OF DAVID MOORE,$250.00,22378,John,Doerrer,07/07/2015
10422,04/01/2015,06/30/2015,06/30/2015,Friends for Susana Mendoza,$1000.00,26182,Fidel,Marquez,07/13/2015
9981,01/01/2015,03/31/2015,01/28/2015,Hopkins for Chicago,$500.00,25722,Jerome,Schain,06/26/2015
10383,01/01/2015,03/31/2015,03/31/2015,Summers for Chicago,$2500.00,26162,Terry,Teele,07/10/2015
10862,04/01/2015,06/30/2015,05/05/2015,Friends of Carrie Austin,$125.00,26588,Lindsey,Gayles,07/22/2015
10329,04/01/2015,06/30/2015,06/23/2015,Alderman Walter Burnett,$500.00,24444,David,Dring,07/09/2015
10026,04/01/2015,06/30/2015,05/08/2015,Friends of Laura Fine for State Rep,$150.00,22387,Dennis,O'Sullivan,06/30/2015
10381,04/01/2015,06/30/2015,03/26/2015,Gilbert Villegas for 36th Ward Alderman,$250.00,23016,Beth,Doria,07/10/2015
10564,01/01/2015,03/31/2015,01/21/2015,Friends of Marge Laurino,$500.00,26344,Edward,Kus,07/15/2015
10356,01/01/2015,03/31/2015,02/13/2015,Friends of Alderman George Cardenas,$250.00,26143,Gery,Chico,07/09/2015
10121,04/01/2015,06/30/2015,06/30/2015,N/A,$0.00,22394,Morgan,Bassey,07/01/2015
9982,01/01/2015,03/31/2015,02/12/2015,Citizens for Tunney,$392.16,25722,Jerome,Schain,06/26/2015
10349,01/01/2015,03/31/2015,02/18/2015,Friends ofCarrie Austin,$250.00,26143,Gery,Chico,07/09/2015
10583,04/01/2015,06/30/2015,05/05/2015,Friends of Carrie Austin,$125.00,24961,Lindsey,Gayles,07/16/2015
10807,01/01/2015,03/31/2015,03/13/2015,Hopkins for Chicago,$250.00,26541,John,George,07/21/2015
10808,01/01/2015,03/31/2015,02/06/2015,Citizens for Cappelman,$500.00,26541,John,George,07/21/2015
10622,04/01/2015,06/30/2015,05/27/2015,Susan Sadlowski-Garza,$350.00,25301,Marcus,Nunes,07/17/2015
10165,04/01/2015,06/30/2015,06/22/2015,Citizens for Jason Ervin,$250.00,22296,Jeanette,Sublett,07/06/2015
10462,01/01/2015,03/31/2015,01/26/2015,Ald. Michelle Harris,$250.00,26202,John,Dunn,07/13/2015
10562,01/01/2015,03/31/2015,01/16/2015,Citizens for O'Connor,$100.00,26343,Joseph,Gattuso,07/15/2015
10463,01/01/2015,03/31/2015,01/26/2015,Glenda Franklin,$250.00,26202,John,Dunn,07/13/2015
10033,04/01/2015,06/30/2015,05/18/2015,Friends of Ald Margaret Laurino,$100.00,22387,Dennis,O'Sullivan,06/30/2015
10888,01/01/2015,03/31/2015,02/12/2015,Friends of Tom Tunney,$250.00,26762,Bridget,O'Keefe,08/04/2015
10042,04/01/2015,06/30/2015,06/03/2015,11th Ward Democratic Party Campaign Comm,$300.00,22387,Dennis,O'Sullivan,06/30/2015
10815,04/01/2015,06/30/2015,06/17/2015,Citizens for Ervin,$1000.00,22788,Rolando,Acosta,07/21/2015
10476,01/01/2015,03/31/2015,01/23/2015,Kurt Summers,$500.00,26202,John,Dunn,07/13/2015
10305,04/01/2015,06/30/2015,06/25/2015,Friends of Toni Foulkes,$250.00,22753,Mary,Minaghan dba MKM Services,07/08/2015
10032,04/01/2015,06/30/2015,05/18/2015,Friends of Debra Shore,$100.00,22387,Dennis,O'Sullivan,06/30/2015
10849,01/01/2015,03/31/2015,03/19/2015,Citizens to Re-elect John Pope,$250.00,26585,John,George,07/22/2015
10229,04/01/2015,06/30/2015,06/26/2015,FRIENDS OF FOULKES,$250.00,22378,John,Doerrer,07/07/2015
10480,01/01/2015,03/31/2015,03/26/2015,Ald. Mary O'Connor,$1000.00,26202,John,Dunn,07/13/2015
10805,01/01/2015,03/31/2015,03/19/2015,Preckwingle for President,$500.00,26541,John,George,07/21/2015
10821,01/01/2015,03/31/2015,01/12/2015,Alderman Will Burns,$250.00,26564,Kathleen,Duncan,07/21/2015
10326,04/01/2015,06/30/2015,04/01/2015,Alderman Raymond Lopez,$300.00,24444,David,Dring,07/09/2015
10584,04/01/2015,06/30/2015,06/24/2015,Friends of Walter Barnett Jr.,$150.00,24961,Lindsey,Gayles,07/16/2015
10204,04/01/2015,06/30/2015,06/23/2015,Alderman Walter Burnett,$500.00,24442,MICHAEL,KASPER,07/07/2015
10061,01/01/2015,03/31/2015,03/31/2015,Summers for Chicago,$500.00,25821,Thomas,Manion,07/01/2015
10565,01/01/2015,03/31/2015,02/04/2015,Citizens for Patrick J. O'Connor,$500.00,26344,Edward,Kus,07/15/2015
10328,04/01/2015,06/30/2015,06/15/2015,Alderman Gilbert Villegas,$300.00,24444,David,Dring,07/09/2015
10201,04/01/2015,06/30/2015,04/01/2015,Alderman Raymond Lopez,$300.00,24442,MICHAEL,KASPER,07/07/2015
10464,01/01/2015,03/31/2015,01/15/2015,Brian Hopkins,$250.00,26202,John,Dunn,07/13/2015
10566,01/01/2015,03/31/2015,01/16/2015,Friends of Will Burns,$300.00,26344,Edward,Kus,07/15/2015
10846,04/01/2015,06/30/2015,05/05/2015,Friends of Carrie Austin,$125.00,26584,Lindsey,Gayles,07/22/2015
10104,01/01/2015,03/31/2015,03/31/2015,Citizens to Elect Deborah Graham,$250.00,25861,Joseph,Pilewski,07/01/2015
10386,01/01/2015,03/31/2015,01/27/2015,Friends of Leslie Hairston,$1000.00,26162,Terry,Teele,07/10/2015
10030,04/01/2015,06/30/2015,05/08/2015,Friends of Robert Steele,$500.00,22387,Dennis,O'Sullivan,06/30/2015
10645,04/01/2015,06/30/2015,05/22/2015,Citizens for Ray Lopez,$250.00,22844,Thomas,Murphy,07/17/2015
10221,04/01/2015,06/30/2015,04/07/2015,CITIZENS FOR GRAHAM,$500.00,22378,John,Doerrer,07/07/2015
10847,01/01/2015,03/31/2015,01/30/2015,Citizens to Elect Emma Mitts,$250.00,26585,John,George,07/22/2015
10301,04/01/2015,06/30/2015,04/01/2015,Hopkins for Chicago,$1000.00,22753,Mary,Minaghan dba MKM Services,07/08/2015
10563,01/01/2015,03/31/2015,02/11/2015,Citizens for Carrie Austin,$500.00,26344,Edward,Kus,07/15/2015
10163,04/01/2015,06/30/2015,06/07/2015,Preckwinkle for President,$750.00,22296,Jeanette,Sublett,07/06/2015
10385,01/01/2015,03/31/2015,01/14/2015,Friends of Will Burns,$1000.00,26162,Terry,Teele,07/10/2015
10387,01/01/2015,03/31/2015,02/13/2015,Citizens for Deb Mell,$500.00,26162,Terry,Teele,07/10/2015
10024,04/01/2015,06/30/2015,04/08/2015,Citizens for Cappleman,$500.00,22387,Dennis,O'Sullivan,06/30/2015
9926,01/01/2015,03/31/2015,01/28/2015,Citizens to Elect Anthony Beale,$1000.00,25601,Michael,Brown,06/24/2015
10353,01/01/2015,03/31/2015,02/18/2015,Friends of Ameya Pawar,$500.00,26143,Gery,Chico,07/09/2015
10886,01/01/2015,03/31/2015,03/31/2015,Friends of Mary O'Connor,$500.00,26762,Bridget,O'Keefe,08/04/2015
9922,01/01/2015,03/31/2015,02/04/2015,Friends of JoAnn Thompson,$500.00,25601,Michael,Brown,06/24/2015
10857,01/01/2015,03/31/2015,01/30/2015,Citizens to Elect John Arena,$250.00,26585,John,George,07/22/2015
10141,01/01/2015,03/31/2015,01/22/2015,Friends of Michele Smith,$250.00,25902,Donna,Pugh,07/02/2015
10853,01/01/2015,03/31/2015,02/09/2015,Citizens for Danny Solis,$500.00,26585,John,George,07/22/2015
10103,01/01/2015,03/31/2015,01/19/2015,Citizens to Elect Deborah Graham,$250.00,25861,Joseph,Pilewski,07/01/2015
10646,04/01/2015,06/30/2015,05/08/2015,Friends for Susana Mendoza,$1500.00,22844,Thomas,Murphy,07/17/2015
10021,04/01/2015,06/30/2015,04/07/2015,Friends of Michele Smith,$500.00,22387,Dennis,O'Sullivan,06/30/2015
10181,04/01/2015,06/30/2015,04/01/2015,Hopkins for Chicago,$100.00,22328,Robert,Repel,07/06/2015
9943,01/01/2015,03/31/2015,03/30/2015,Friends for Mary O'Connor,$250.00,25621,Mark,Fary,06/24/2015
10357,01/01/2015,03/31/2015,02/11/2015,Friends of Raul Reyes,$250.00,26143,Gery,Chico,07/09/2015
10202,04/01/2015,06/30/2015,05/15/2015,Alderman Walter Burnett,$500.00,24442,MICHAEL,KASPER,07/07/2015
10142,01/01/2015,03/31/2015,01/06/2015,Citizens for John Arena,$50.00,25902,Donna,Pugh,07/02/2015
10661,04/01/2015,06/30/2015,04/03/2015,Citizens to elect Derrick Curtis,$200.00,25841,Paul,Williams,07/17/2015
10225,04/01/2015,06/30/2015,05/19/2015,FRIENDS OF LOPEZ,$500.00,22378,John,Doerrer,07/07/2015
10361,01/01/2015,03/31/2015,02/12/2015,Citizens for Alderman Joe Moore,$250.00,26143,Gery,Chico,07/09/2015
10481,01/01/2015,03/31/2015,01/21/2015,Ald. Margaret Laurino,$750.00,26202,John,Dunn,07/13/2015
9946,01/01/2015,03/31/2015,02/17/2015,Citizens for Patrick O'Connor,$1000.00,25621,Mark,Fary,06/24/2015
10884,01/01/2015,03/31/2015,02/12/2015,Friends of Tom Tunney,$250.00,26761,Bridget,O'Keefe,08/04/2015
10643,04/01/2015,06/30/2015,06/03/2015,Citizens for Reilly,$1500.00,22844,Thomas,Murphy,07/17/2015
10848,01/01/2015,03/31/2015,02/06/2015,Citizens for Cappelman,$500.00,26585,John,George,07/22/2015
10841,01/01/2015,03/31/2015,01/16/2015,Citizens for O'Connor,$100.00,26581,Joseph,Gattuso,07/22/2015
10222,04/01/2015,06/30/2015,04/28/2015,BURNHAM COMMITTEE,$500.00,22378,John,Doerrer,07/07/2015
10521,01/01/2015,03/31/2015,01/06/2015,Friends of Michele Smith,$200.00,26241,Graham,Grady,07/14/2015
10845,04/01/2015,06/30/2015,06/24/2015,Friends of Walter Barnett Jr.,$150.00,26584,Lindsey,Gayles,07/22/2015
10582,01/01/2015,03/31/2015,03/27/2015,Patrick Daley Thompson,$100.00,26361,Sylvia,Michas,07/16/2015
10350,01/01/2015,03/31/2015,01/22/2015,Friends of Nicholas Sposato,$200.00,26143,Gery,Chico,07/09/2015
10302,04/01/2015,06/30/2015,04/02/2015,Friends for Mary O'Connor,$500.00,22753,Mary,Minaghan dba MKM Services,07/08/2015
10724,01/01/2015,03/31/2015,02/19/2015,Hopkins for Chicago,$500.00,26507,James,Banks,07/20/2015
10806,01/01/2015,03/31/2015,01/30/2015,Citizens for Carrie Austin,$500.00,26541,John,George,07/21/2015
10226,04/01/2015,06/30/2015,05/26/2015,CITIZENS FOR GARZA,$250.00,22378,John,Doerrer,07/07/2015
10465,01/01/2015,03/31/2015,01/26/2015,Ald. Mary O'Connor,$500.00,26202,John,Dunn,07/13/2015
10038,04/01/2015,06/30/2015,06/03/2015,Friends of Linda Chapa LaVia,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10741,04/01/2015,06/30/2015,06/25/2015,Friends of Will Burns,$150.00,22796,Peter,Cassel,07/20/2015
10035,04/01/2015,06/30/2015,06/03/2015,Citizens for Ald. Brendan Reilly,$1500.00,22387,Dennis,O'Sullivan,06/30/2015
10726,01/01/2015,03/31/2015,01/28/2015,Citizens for Anthony Beal,$250.00,26507,James,Banks,07/20/2015
10224,04/01/2015,06/30/2015,05/08/2015,FRIENDS OF VILLEGAS,$250.00,22378,John,Doerrer,07/07/2015
10589,04/01/2015,06/30/2015,06/29/2015,Citizens for Reilly,$50.00,22947,Bridget,Dougherty,07/16/2015
10482,01/01/2015,03/31/2015,01/26/2015,Ald. Danny Solis,$1000.00,26202,John,Dunn,07/13/2015
10473,01/01/2015,03/31/2015,01/26/2015,Jen Kramer,$500.00,26202,John,Dunn,07/13/2015
10474,01/01/2015,03/31/2015,01/26/2015,Ald. Natashia Holmes,$250.00,26202,John,Dunn,07/13/2015
10541,04/01/2015,06/30/2015,06/25/2015,Friends of Will Burns,$300.00,22920,Jack,Johnson,07/15/2015
10681,01/01/2015,03/31/2015,02/19/2015,Michele Smith,$250.00,26462,Michael,Alexander,07/17/2015
9941,01/01/2015,03/31/2015,02/18/2015,Citizens for Joe Moore,$250.00,25621,Mark,Fary,06/24/2015
10105,01/01/2015,03/31/2015,03/19/2015,Friends of Raymond A. Lopez,$100.00,25861,Joseph,Pilewski,07/01/2015
10034,04/01/2015,06/30/2015,06/03/2015,"Friends of Walter Burnett, Jr",$150.00,22387,Dennis,O'Sullivan,06/30/2015
9923,01/01/2015,03/31/2015,02/28/2015,Friends of Patrick D. Thompson,$1000.00,25601,Michael,Brown,06/24/2015
10587,04/01/2015,06/30/2015,06/22/2015,Will Burns,$500.00,22716,Daniel,Shomon,07/16/2015
10468,01/01/2015,03/31/2015,01/26/2015,Ald. Jason Ervin,$250.00,26202,John,Dunn,07/13/2015
10466,01/01/2015,03/31/2015,01/15/2015,Ald. Pat Dowell,$250.00,26202,John,Dunn,07/13/2015
10810,01/01/2015,03/31/2015,01/30/2015,Citizens to Elect Deborah Graham,$250.00,26541,John,George,07/21/2015
10321,04/01/2015,06/30/2015,04/01/2015,Alderman Raymond Lopez,$300.00,24443,COURTNEY,NOTTAGE,07/09/2015
10702,04/01/2015,06/30/2015,06/11/2015,Michael Carbonargi,$150.00,24561,Catherine,O'Malley,07/18/2015
10036,04/01/2015,06/30/2015,06/03/2015,Liz for the 17th,$100.00,22387,Dennis,O'Sullivan,06/30/2015
10351,01/01/2015,03/31/2015,03/27/2015,Citizens to Elect Willie Cochran,$250.00,26143,Gery,Chico,07/09/2015
10602,04/01/2015,06/30/2015,06/02/2015,Citizens to Elect Susan Sadlowski Garza,$100.00,26344,Edward,Kus,07/16/2015
10146,04/01/2015,06/30/2015,06/17/2002,Toni Preckwinkle,$750.00,22383,Anne,Fredd,07/02/2015
10083,01/01/2015,03/31/2015,02/11/2015,Friends of Roderick Sawyer,$250.00,25841,Paul,Williams,07/01/2015
10601,04/01/2015,06/30/2015,06/25/2015,Friends of Will Burns,$500.00,26344,Edward,Kus,07/16/2015
10082,04/01/2015,06/30/2015,06/03/2015,Friends of Susana Mendoza,$150.00,22374,Joseph,Pilewski,07/01/2015
9924,01/01/2015,03/31/2015,01/30/2015,Citizens to re-elect John Pope for Committeeman,$1000.00,25601,Michael,Brown,06/24/2015
10621,04/01/2015,06/30/2015,04/21/2015,Patrick Thompson,$128.70,25301,Marcus,Nunes,07/17/2015
10441,04/01/2015,06/30/2015,06/25/2015,Alderman Burns,$100.00,25902,Donna,Pugh,07/13/2015
10701,04/01/2015,06/30/2015,05/26/2015,Susana Mendoza,$500.00,24561,Catherine,O'Malley,07/18/2015
10263,01/01/2015,03/31/2015,02/17/2015,Friends of Pat O'Connor,$300.00,26021,Robert,Molaro,07/08/2015
10205,04/01/2015,06/30/2015,06/23/2015,Alderman Jason Ervin,$500.00,24442,MICHAEL,KASPER,07/07/2015
10382,01/01/2015,03/31/2015,01/29/2015,Friends of Carrie Austin 34th Ward Committeeman,$1500.00,26162,Terry,Teele,07/10/2015
10022,04/01/2015,06/30/2015,04/08/2015,Citizens for O'Connor,$100.00,22387,Dennis,O'Sullivan,06/30/2015
10102,04/01/2015,06/30/2015,06/03/2015,Friends of Susana Mendoza,$150.00,25861,Joseph,Pilewski,07/01/2015
10585,04/01/2015,06/30/2015,06/24/2015,Alderman Walter Burnett,$150.00,26361,Sylvia,Michas,07/16/2015
9942,01/01/2015,03/31/2015,02/17/2015,Hopkins for Chicago,$500.00,25621,Mark,Fary,06/24/2015
10856,01/01/2015,03/31/2015,01/30/2015,Citizens to Elect Deborah Graham,$250.00,26585,John,George,07/22/2015
10084,01/01/2015,03/31/2015,02/11/2015,Friends of Leslie A Hairston,$250.00,25841,Paul,Williams,07/01/2015
9944,01/01/2015,03/31/2015,02/10/2015,Friends of Mary O'Connor,$250.00,25621,Mark,Fary,06/24/2015
10352,01/01/2015,03/31/2015,03/06/2015,Friends of Alderman Ed Burke,$1500.00,26143,Gery,Chico,07/09/2015
10161,04/01/2015,06/30/2015,05/18/2015,Citizens for Lisa Madigan,$1000.00,22296,Jeanette,Sublett,07/06/2015
10472,01/01/2015,03/31/2015,01/15/2015,Ald. Matt O'Shea,$250.00,26202,John,Dunn,07/13/2015
10844,04/01/2015,06/30/2015,06/10/2015,Citizens for Alderman Reilly,$1000.00,26541,John,George,07/22/2015
10040,04/01/2015,06/30/2015,06/03/2015,14th Ward Regular Democratic org,$1500.00,22387,Dennis,O'Sullivan,06/30/2015
10227,04/01/2015,06/30/2015,05/26/2015,FRIENDS OF TALIAFERO,$1000.00,22378,John,Doerrer,07/07/2015
10850,01/01/2015,03/31/2015,03/19/2015,Preckwingle for President,$500.00,26585,John,George,07/22/2015
10854,01/01/2015,03/31/2015,01/30/2015,Citizens for Carrie Austin,$500.00,26585,John,George,07/22/2015
10262,01/01/2015,03/31/2015,02/09/2015,Citizens for Anthony Beal,$250.00,26021,Robert,Molaro,07/08/2015
10475,01/01/2015,03/31/2015,02/20/2015,Patrick Thompson,$500.00,26202,John,Dunn,07/13/2015
10642,04/01/2015,06/30/2015,06/21/2015,Alderman Toni Foulkes,$100.00,22912,Lewis,Powell,07/17/2015
10261,01/01/2015,03/31/2015,02/09/2015,Friends of Mike Zalewski,$500.00,26021,Robert,Molaro,07/08/2015
10043,04/01/2015,06/30/2015,06/23/2015,Friends to Elect Toni L. Foulkes,$150.00,22387,Dennis,O'Sullivan,06/30/2015
10028,04/01/2015,06/30/2015,05/08/2015,Citizens for Deborah Sims,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10467,01/01/2015,03/31/2015,02/13/2015,Ald. Emma Mitts,$500.00,26202,John,Dunn,07/13/2015
10809,01/01/2015,03/31/2015,03/19/2015,Citizens to Re-elect John Pope,$250.00,26541,John,George,07/21/2015
10145,01/01/2015,03/31/2015,03/19/2015,Alderman Mary O'Connor,$250.00,25902,Donna,Pugh,07/02/2015
10725,01/01/2015,03/31/2015,02/10/2015,Citizens for Garrido,$200.00,26507,James,Banks,07/20/2015
10355,01/01/2015,03/31/2015,01/23/2015,Citizens for Michael Scott Jr.,$500.00,26143,Gery,Chico,07/09/2015
10086,01/01/2015,03/31/2015,02/16/2015,Friends of Will Burns,$250.00,25841,Paul,Williams,07/01/2015
10644,04/01/2015,06/30/2015,06/11/2015,Friends of Michele Smith,$750.00,22844,Thomas,Murphy,07/17/2015
10001,04/01/2015,06/30/2015,05/18/2015,James Cappleman,$250.00,22720,Michael,Alexander,06/30/2015
10358,01/01/2015,03/31/2015,02/18/2015,Citizens for Joe Moreno,$500.00,26143,Gery,Chico,07/09/2015
10343,01/01/2015,03/31/2015,01/22/2015,Citizens for Alderman Ricardo Munoz,$500.00,26143,Gery,Chico,07/09/2015
10081,04/01/2015,06/30/2015,05/19/2015,Friends of Raymond Lopez,$250.00,22374,Joseph,Pilewski,07/01/2015
10883,01/01/2015,03/31/2015,01/14/2015,Friends of Walter Burnett,$250.00,26761,Bridget,O'Keefe,08/04/2015
10023,04/01/2015,06/30/2015,04/08/2015,Citizens for Leslie A. Hairston,$150.00,22387,Dennis,O'Sullivan,06/30/2015
10501,04/01/2015,06/30/2015,06/24/2015,Friends of Walter Burnett,$150.00,24521,Kate,Tragesser,07/14/2015
10359,01/01/2015,03/31/2015,02/18/2015,Friends of Mike Zalewski,$250.00,26143,Gery,Chico,07/09/2015
10722,04/01/2015,06/30/2015,04/30/2015,Citizens for David Moore,$150.00,22491,Kathy,Brown,07/20/2015
10362,01/01/2015,03/31/2015,01/05/2015,23rd Ward Democratic Organization,$250.00,26144,Robert,Markin,07/09/2015
10479,01/01/2015,03/31/2015,02/11/2015,Ald. Patrick O'Connor,$1000.00,26202,John,Dunn,07/13/2015
10101,04/01/2015,06/30/2015,05/19/2015,Friends of Raymond Lopez,$250.00,25861,Joseph,Pilewski,07/01/2015
10029,04/01/2015,06/30/2015,05/08/2015,Friends of Raymond Lopez,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10228,04/01/2015,06/30/2015,06/26/2015,FRIENDS OF CARDENAS,$1000.00,22378,John,Doerrer,07/07/2015
10703,04/01/2015,06/30/2015,04/27/2015,Mariyana Spyropoulos,$150.00,24561,Catherine,O'Malley,07/18/2015
10324,04/01/2015,06/30/2015,06/23/2015,Alderman Walter Burnett,$500.00,24443,COURTNEY,NOTTAGE,07/09/2015
10761,04/01/2015,06/30/2015,06/24/2015,Friends of Will Burns,$500.00,22975,Howard,Piggee,07/20/2015
10723,01/01/2015,03/31/2015,03/30/2015,Friends for Patrick D. Thompson,$500.00,26507,James,Banks,07/20/2015
10348,01/01/2015,03/31/2015,03/27/2015,Friend of Patrick Thompson,$1000.00,26143,Gery,Chico,07/09/2015
10342,01/01/2015,03/31/2015,01/12/2015,Friends for Mary O'Connor,$500.00,26143,Gery,Chico,07/09/2015
10522,01/01/2015,03/31/2015,01/21/2015,Friends of Michele Harris,$250.00,26241,Graham,Grady,07/14/2015
10322,04/01/2015,06/30/2015,05/15/2015,Alderman Walter Burnett,$500.00,24443,COURTNEY,NOTTAGE,07/09/2015
10855,01/01/2015,03/31/2015,01/30/2015,Citizens for Pat O'Connor,$250.00,26585,John,George,07/22/2015
10330,04/01/2015,06/30/2015,06/23/2015,Alderman Jason Ervin,$500.00,24444,David,Dring,07/09/2015
10039,04/01/2015,06/30/2015,06/03/2015,Friends of Robyn Gabel,$250.00,22387,Dennis,O'Sullivan,06/30/2015
10526,01/01/2015,03/31/2015,02/04/2015,Citizens to Elect John Arena,$125.00,26242,Peter,Eisenberg,07/14/2015
10781,04/01/2015,06/30/2015,04/20/2015,Friends of Proco Joe Moreno,$1000.00,22775,Michael,Ezgur,07/20/2015
10641,04/01/2015,06/30/2015,05/28/2015,Alderman Chris Taliaferro,$150.00,22912,Lewis,Powell,07/17/2015
10881,01/01/2015,03/31/2015,01/13/2015,Friends of Michelle Smith,$100.00,26761,Bridget,O'Keefe,08/04/2015
9925,01/01/2015,03/31/2015,01/29/2015,Friends of Carrie Austin 34th Ward Committeeman,$1000.00,25601,Michael,Brown,06/24/2015
10230,04/01/2015,06/30/2015,06/26/2015,CITIZENS FOR DEB MELL,$150.00,22378,John,Doerrer,07/07/2015
